Magazyn;Indeks;Jednostka miary;Stan;Stan minimalny;Wartoœæ;Nazwa;EAN-13;Symbol SWW PKWiU;Jednostka miary;
1;1871;kpl;54;0;55,58;Teg. Ostrza ³amane 18mm;;;kpl;"insert into stany_mag (1,1871,'kpl',54,0,55,58,'Teg. Ostrza ³amane 18mm','kpl');"
1;1872;szt;1;0;9,54;Taœma  mier. z w³. szkl. 20mx12,5mm;;;szt;"insert into stany_mag (1,1872,'szt',1,0,9,54,'Taœma  mier. z w³. szkl. 20mx12,5mm','szt');"
1;1873;kpl;40;0;98,8;Teg. Ostrze ³amane 18mm/PERFEKT;;;kpl;"insert into stany_mag (1,1873,'kpl',40,0,98,8,'Teg. Ostrze ³amane 18mm/PERFEKT','kpl');"
1;1874;szt;0;0;0;Farba emul. Egipska bawe³na 2,5 L kuchnia i ³azienka;;;szt;"insert into stany_mag (1,1874,'szt',0,0,0,'Farba emul. Egipska bawe³na 2,5 L kuchnia i ³azienka','szt');"
1;1875;szt;0;0;0;Pi³a tarczowa do drewna  24/160x20mm;;;szt;"insert into stany_mag (1,1875,'szt',0,0,0,'Pi³a tarczowa do drewna  24/160x20mm','szt');"
1;1876;szt;0;0;0;Pi³a tarczowa do drewna 36/160;;;szt;"insert into stany_mag (1,1876,'szt',0,0,0,'Pi³a tarczowa do drewna 36/160','szt');"
1;1877;szt;2;0;9,08;Kielnia nierdz. 80x130;;;szt;"insert into stany_mag (1,1877,'szt',2,0,9,08,'Kielnia nierdz. 80x130','szt');"
1;1878;szt;2;0;10,26;Kielnia nierdz.100x130;;;szt;"insert into stany_mag (1,1878,'szt',2,0,10,26,'Kielnia nierdz.100x130','szt');"
1;1879;szt;40;0;752,4;Zaprawa do klinkieru Br¹z;;26.64.10-00.14;szt;"insert into stany_mag (1,1879,'szt',40,0,752,4,'Zaprawa do klinkieru Br¹z','szt');"
1;188;szt;0;0;0;Naro¿nik stal. oc. tynk mokry 36x36x2,5 m;;;szt;"insert into stany_mag (1,188,'szt',0,0,0,'Naro¿nik stal. oc. tynk mokry 36x36x2,5 m','szt');"
1;1880;szt;44;0;649,84;Zaprawa do klinkieru szara;;26.64.10-00.14;szt;"insert into stany_mag (1,1880,'szt',44,0,649,84,'Zaprawa do klinkieru szara','szt');"
1;1881;szt;15;0;91,2;Dyka Trójnik PP 110x110x67;;25.21-70.40;szt;"insert into stany_mag (1,1881,'szt',15,0,91,2,'Dyka Trójnik PP 110x110x67','szt');"
1;1882;szt;42;0;132,59;Dyka Kolanko PP110/87;;25.21.22-70.30;szt;"insert into stany_mag (1,1882,'szt',42,0,132,59,'Dyka Kolanko PP110/87','szt');"
1;1883;szt;0;0;0;Duka Nasuwka PP 110;;25.21.22-70.10;szt;"insert into stany_mag (1,1883,'szt',0,0,0,'Duka Nasuwka PP 110','szt');"
1;1884;szt;13;0;27,38;Dyka Korek PP 110;;25.21.22-70.10;szt;"insert into stany_mag (1,1884,'szt',13,0,27,38,'Dyka Korek PP 110','szt');"
1;1885;szt;9;0;14,58;Dyka Nasuwka PP 50;;25.21.22-70.10;szt;"insert into stany_mag (1,1885,'szt',9,0,14,58,'Dyka Nasuwka PP 50','szt');"
1;1886;szt;5;0;18,25;Dyka ¿³¹czka dwukielich. PP 110;;25.21.22-70.10;szt;"insert into stany_mag (1,1886,'szt',5,0,18,25,'Dyka ¿³¹czka dwukielich. PP 110','szt');"
1;1887;szt;9;0;14,94;Dyka Z³¹czka dwuk. PP 50;;25.21.22-70.10;szt;"insert into stany_mag (1,1887,'szt',9,0,14,94,'Dyka Z³¹czka dwuk. PP 50','szt');"
1;1888;szt;8;0;7,2;Dyka Korek PP 50;;25.21.22- 70.10.;szt;"insert into stany_mag (1,1888,'szt',8,0,7,2,'Dyka Korek PP 50','szt');"
1;1889;szt;6;0;96,52;£opata do wêgla;;;szt;"insert into stany_mag (1,1889,'szt',6,0,96,52,'£opata do wêgla','szt');"
1;189;m2;0;0;0;Folia budowlana 6m/0,2;;;m2;"insert into stany_mag (1,189,'m2',0,0,0,'Folia budowlana 6m/0,2','m2');"
1;1890;kg;0;0;0;Gwo¿dzie budowlane 200;;;kg;"insert into stany_mag (1,1890,'kg',0,0,0,'Gwo¿dzie budowlane 200','kg');"
1;1891;szt;28;0;42,84;Kotwa 10x100;;;szt;"insert into stany_mag (1,1891,'szt',28,0,42,84,'Kotwa 10x100','szt');"
1;1892;kpl;6;0;9,96;Maska gospodarcza;;;kpl;"insert into stany_mag (1,1892,'kpl',6,0,9,96,'Maska gospodarcza','kpl');"
1;1893;szt;26;0;50,18;Maska gospodarcza z zaworem;;;szt;"insert into stany_mag (1,1893,'szt',26,0,50,18,'Maska gospodarcza z zaworem','szt');"
1;1894;1,0 tys.;0;0;0;Wkrêt utw. do drewna WHS 3x40;;;1,0 tys.;"insert into stany_mag (1,1894,'1,0 tys.',0,0,0,'Wkrêt utw. do drewna WHS 3x40','1,0 tys.');"
1;1895;szt;0;0;0;Farba Jedynka Akryl wew.10 l;;;szt;"insert into stany_mag (1,1895,'szt',0,0,0,'Farba Jedynka Akryl wew.10 l','szt');"
1;1896;szt;9;0;20,91;Szk³o wodne 0,5l;;24.13.52-40.14;szt;"insert into stany_mag (1,1896,'szt',9,0,20,91,'Szk³o wodne 0,5l','szt');"
1;1897;mb;0;0;0;Parapet PCV 40;;;mb;"insert into stany_mag (1,1897,'mb',0,0,0,'Parapet PCV 40','mb');"
1;1898;szt;4;0;9,96;Zaœlepka PCV do parapetu wew.;;;szt;"insert into stany_mag (1,1898,'szt',4,0,9,96,'Zaœlepka PCV do parapetu wew.','szt');"
1;1899;szt;0;0;0;Zaprawa samopoziomuj¹ca 2-20mm;;;szt;"insert into stany_mag (1,1899,'szt',0,0,0,'Zaprawa samopoziomuj¹ca 2-20mm','szt');"
1;19;M3;0;0,3;0;P³yty FS-15#10;;25.21.41-20.00;M3;"insert into stany_mag (1,19,'M3',0,0,3,0,'P³yty FS-15#10','M3');"
1;190;szt;0;0;0;Zaprawa tynkarska  25 kg;;26.64.10-00.14;szt;"insert into stany_mag (1,190,'szt',0,0,0,'Zaprawa tynkarska  25 kg','szt');"
1;1900;szt;7;0;23,59;Nó¿ gumowany bl.skre. 18 mm;;;szt;"insert into stany_mag (1,1900,'szt',7,0,23,59,'Nó¿ gumowany bl.skre. 18 mm','szt');"
1;1901;szt;6;0;33,72;Nó¿ z ostrzem ³amanym/18mm;;;szt;"insert into stany_mag (1,1901,'szt',6,0,33,72,'Nó¿ z ostrzem ³amanym/18mm','szt');"
1;1902;szt;4;0;26,84;Nó¿ met.18 mmm blokada;;;szt;"insert into stany_mag (1,1902,'szt',4,0,26,84,'Nó¿ met.18 mmm blokada','szt');"
1;1903;szt;0;0;0;Teg. Koñcówka PH-2x25 koñ do wkrêtarki;;;szt;"insert into stany_mag (1,1903,'szt',0,0,0,'Teg. Koñcówka PH-2x25 koñ do wkrêtarki','szt');"
1;1904;szt;0;0;0;Lico Szpachla profi start 20kg;;;szt;"insert into stany_mag (1,1904,'szt',0,0,0,'Lico Szpachla profi start 20kg','szt');"
1;1905;szt;0;0;0;Lico Szpachla profi start 5kg;;;szt;"insert into stany_mag (1,1905,'szt',0,0,0,'Lico Szpachla profi start 5kg','szt');"
1;1906;kg;37,5;0;282,12;Wkrêt do p³yt gips. 4290;;;kg;"insert into stany_mag (1,1906,'kg',37,5,0,282,12,'Wkrêt do p³yt gips. 4290','kg');"
1;1907;szt;8;0;28,56;Prêt gwin. ocyn. M12x1000;;;szt;"insert into stany_mag (1,1907,'szt',8,0,28,56,'Prêt gwin. ocyn. M12x1000','szt');"
1;1908;szt;40;0;103,2;Prêt gwin. ocyn.M10x1000;;;szt;"insert into stany_mag (1,1908,'szt',40,0,103,2,'Prêt gwin. ocyn.M10x1000','szt');"
1;1909;szt;35;0;54;Pret gwin. ocyn. M8x1000;;;szt;"insert into stany_mag (1,1909,'szt',35,0,54,'Pret gwin. ocyn. M8x1000','szt');"
1;191;Ton;0;0;0;Cement portladzki CEMII/B-V  32,5;;26.51.12-30.3;Ton;"insert into stany_mag (1,191,'Ton',0,0,0,'Cement portladzki CEMII/B-V  32,5','Ton');"
1;1910;kg;0,45;0;2,52;Nakrêtka  M8 ocynk;;;kg;"insert into stany_mag (1,1910,'kg',0,45,0,2,52,'Nakrêtka  M8 ocynk','kg');"
1;1911;kg;0,86;0;5,01;Nakretka M10 ocynk;;;kg;"insert into stany_mag (1,1911,'kg',0,86,0,5,01,'Nakretka M10 ocynk','kg');"
1;1912;kg;3,32;0;24,94;Podk³adka M12 poszerzona;;;kg;"insert into stany_mag (1,1912,'kg',3,32,0,24,94,'Podk³adka M12 poszerzona','kg');"
1;1913;kg;1,59;0;10,86;Podk³adka M8 poszerzona;;;kg;"insert into stany_mag (1,1913,'kg',1,59,0,10,86,'Podk³adka M8 poszerzona','kg');"
1;1914;kg;1,54;0;9,06;Podk³adka okr. M8 ocynk;;;kg;"insert into stany_mag (1,1914,'kg',1,54,0,9,06,'Podk³adka okr. M8 ocynk','kg');"
1;1915;kg;0,96;0;5,91;Podk³adka okr. M10 ocynk;;;kg;"insert into stany_mag (1,1915,'kg',0,96,0,5,91,'Podk³adka okr. M10 ocynk','kg');"
1;1916;kg;5;0;31,64;Podk³adka okr. M12 ocynk;;;kg;"insert into stany_mag (1,1916,'kg',5,0,31,64,'Podk³adka okr. M12 ocynk','kg');"
1;1917;100 szt;0,77;0;26,53;Z³¹cze KW-4/50x50x15/z³¹cze k¹t.waskie/100;;28.63.14-43.13;100 szt;"insert into stany_mag (1,1917,'100 szt',0,77,0,26,53,'Z³¹cze KW-4/50x50x15/z³¹cze k¹t.waskie/100','100 szt');"
1;1918;szt;8;0;72,72;Kielnia nier.har,60/Perfekt;;;szt;"insert into stany_mag (1,1918,'szt',8,0,72,72,'Kielnia nier.har,60/Perfekt','szt');"
1;1919;szt;11;0;100,17;Kielnia nier. har.80/Perfekt;;;szt;"insert into stany_mag (1,1919,'szt',11,0,100,17,'Kielnia nier. har.80/Perfekt','szt');"
1;192;m2;2001;0;840,42;Folia  ¿u³ta  2 m ochronna;;;m2;"insert into stany_mag (1,192,'m2',2001,0,840,42,'Folia  ¿u³ta  2 m ochronna','m2');"
1;1920;100 szt;1,8;0;3,47;Wkrêt samow.z gwin. 3,5x25 z wiert³em;;;100 szt;"insert into stany_mag (1,1920,'100 szt',1,8,0,3,47,'Wkrêt samow.z gwin. 3,5x25 z wiert³em','100 szt');"
1;1921;mb;89;0;567,82;Met. Rynna oc. 120;;;mb;"insert into stany_mag (1,1921,'mb',89,0,567,82,'Met. Rynna oc. 120','mb');"
1;1922;szt;23;0;46;Met.Denko uniw. cynk-tytan;;;szt;"insert into stany_mag (1,1922,'szt',23,0,46,'Met.Denko uniw. cynk-tytan','szt');"
1;1923;szt;30;0;200,7;Met.Kolanko oc. 100;;28.75.27-33.27;szt;"insert into stany_mag (1,1923,'szt',30,0,200,7,'Met.Kolanko oc. 100','szt');"
1;1924;szt;6;0;40,56;Met.Naczynie ocynk. 120/100;;28.75.27-37.23;szt;"insert into stany_mag (1,1924,'szt',6,0,40,56,'Met.Naczynie ocynk. 120/100','szt');"
1;1925;m;45;0;351,9;Met.Rura oc. 100;;28.75.27-37.25;m;"insert into stany_mag (1,1925,'m',45,0,351,9,'Met.Rura oc. 100','m');"
1;1926;szt;123;0;460,35;Met.Hak do rynny;;;szt;"insert into stany_mag (1,1926,'szt',123,0,460,35,'Met.Hak do rynny','szt');"
1;1927;szt;59;0;244,53;Met. Uchwyt do rury d³ugi;;;szt;"insert into stany_mag (1,1927,'szt',59,0,244,53,'Met. Uchwyt do rury d³ugi','szt');"
1;1928;szt;187;0;658,24;Met. Hak do rynny czo³owy;;;szt;"insert into stany_mag (1,1928,'szt',187,0,658,24,'Met. Hak do rynny czo³owy','szt');"
1;1929;kg;0,44;0;2,75;Nakrêtka M12 ocynk;;;kg;"insert into stany_mag (1,1929,'kg',0,44,0,2,75,'Nakrêtka M12 ocynk','kg');"
1;193;szt;0;0;0;ES  60/125 Wieszak p³aski;;23.11.10-35.19;szt;"insert into stany_mag (1,193,'szt',0,0,0,'ES  60/125 Wieszak p³aski','szt');"
1;1930;szt;4;0;9,1;Kielnia trójk¹tna 200;;;szt;"insert into stany_mag (1,1930,'szt',4,0,9,1,'Kielnia trójk¹tna 200','szt');"
1;1931;szt;3;0;6,81;Kielnia trójk¹tna 220;;;szt;"insert into stany_mag (1,1931,'szt',3,0,6,81,'Kielnia trójk¹tna 220','szt');"
1;1932;szt;2;0;30;Paca tarka / 400mm;;;szt;"insert into stany_mag (1,1932,'szt',2,0,30,'Paca tarka / 400mm','szt');"
1;1933;szt;1;0;4,18;Kó³ko do glazury i terakoty /22x6x2;;;szt;"insert into stany_mag (1,1933,'szt',1,0,4,18,'Kó³ko do glazury i terakoty /22x6x2','szt');"
1;1934;szt;0;0;0;Farba Jedynka akryl 5l;;;szt;"insert into stany_mag (1,1934,'szt',0,0,0,'Farba Jedynka akryl 5l','szt');"
1;1935;szt;0;0;0;Adler Grunt koncentrat 1 l;;;szt;"insert into stany_mag (1,1935,'szt',0,0,0,'Adler Grunt koncentrat 1 l','szt');"
1;1936;szt;0;0;0;Adler Grunt koncentrat 5l;;;szt;"insert into stany_mag (1,1936,'szt',0,0,0,'Adler Grunt koncentrat 5l','szt');"
1;1937;szt;0;0;0;Budmat Hak rynny docz.#125;;;szt;"insert into stany_mag (1,1937,'szt',0,0,0,'Budmat Hak rynny docz.#125','szt');"
1;1938;szt;0;0;0;Budmat Sztucer #125;;;szt;"insert into stany_mag (1,1938,'szt',0,0,0,'Budmat Sztucer #125','szt');"
1;1939;szt;0;0;0;Budmat Kolanko #90;;;szt;"insert into stany_mag (1,1939,'szt',0,0,0,'Budmat Kolanko #90','szt');"
1;194;szt;0;0;0;Perflix  30 kg;;26.53.10-00.20;szt;"insert into stany_mag (1,194,'szt',0,0,0,'Perflix  30 kg','szt');"
1;1940;szt;0;0;0;Budmat Rura spustowa 3m #90;;;szt;"insert into stany_mag (1,1940,'szt',0,0,0,'Budmat Rura spustowa 3m #90','szt');"
1;1941;szt;0;0;0;Budmat Rura spustowa 1m #90;;;szt;"insert into stany_mag (1,1941,'szt',0,0,0,'Budmat Rura spustowa 1m #90','szt');"
1;1942;szt;0;0;0;Budmat Denko rynny #125;;;szt;"insert into stany_mag (1,1942,'szt',0,0,0,'Budmat Denko rynny #125','szt');"
1;1943;szt;0;0;0;Budmat Obejma rury #90;;;szt;"insert into stany_mag (1,1943,'szt',0,0,0,'Budmat Obejma rury #90','szt');"
1;1944;szt;0;0;0;Budmat Rynna 3m #125;;;szt;"insert into stany_mag (1,1944,'szt',0,0,0,'Budmat Rynna 3m #125','szt');"
1;1945;szt;0;0;0;Budmat Œrubaz ko³kiem 12x250;;;szt;"insert into stany_mag (1,1945,'szt',0,0,0,'Budmat Œrubaz ko³kiem 12x250','szt');"
1;1946;szt;0;0;0;Budmat £¹cznik rynny #125;;;szt;"insert into stany_mag (1,1946,'szt',0,0,0,'Budmat £¹cznik rynny #125','szt');"
1;1947;szt;0;0;0;Budmat Naro¿nik zewnetrzny #125;;;szt;"insert into stany_mag (1,1947,'szt',0,0,0,'Budmat Naro¿nik zewnetrzny #125','szt');"
1;1948;szt;0;0;0;Budmat Wylewka #90;;;szt;"insert into stany_mag (1,1948,'szt',0,0,0,'Budmat Wylewka #90','szt');"
1;1949;kg;0;0;0;Bravo Tynk silikatowy Baranek;;;kg;"insert into stany_mag (1,1949,'kg',0,0,0,'Bravo Tynk silikatowy Baranek','kg');"
1;195;szt;0;0;0;Gips szpachlowy 25 kg;;26.53.10-00.20;szt;"insert into stany_mag (1,195,'szt',0,0,0,'Gips szpachlowy 25 kg','szt');"
1;1950;szt;7;0;30,66;Uchwyt magnetyczny 1/4/60mm;;;szt;"insert into stany_mag (1,1950,'szt',7,0,30,66,'Uchwyt magnetyczny 1/4/60mm','szt');"
1;1951;op.;0,9;0;21,29;Teg. Koñcówka PH-2x50/10;;;op.;"insert into stany_mag (1,1951,'op.',0,9,0,21,29,'Teg. Koñcówka PH-2x50/10','op.');"
1;1952;szt;1;0;1,76;Teg. Koñcówki PH-2x100;;;szt;"insert into stany_mag (1,1952,'szt',1,0,1,76,'Teg. Koñcówki PH-2x100','szt');"
1;1953;mb;72;0;442,8;Bryza Rynna 125/4;;;mb;"insert into stany_mag (1,1953,'mb',72,0,442,8,'Bryza Rynna 125/4','mb');"
1;1954;mb;27;0;166,05;Bryza Rynna 125/3;;;mb;"insert into stany_mag (1,1954,'mb',27,0,166,05,'Bryza Rynna 125/3','mb');"
1;1955;szt;46;0;368;Bryza Z³¹czka rynnowa 125;;;szt;"insert into stany_mag (1,1955,'szt',46,0,368,'Bryza Z³¹czka rynnowa 125','szt');"
1;1956;szt;14;0;129,5;Bryza Lej spustowy 125/110;;;szt;"insert into stany_mag (1,1956,'szt',14,0,129,5,'Bryza Lej spustowy 125/110','szt');"
1;1957;szt;5;0;47,99;Bryza Naro¿nik wew.125;;;szt;"insert into stany_mag (1,1957,'szt',5,0,47,99,'Bryza Naro¿nik wew.125','szt');"
1;1958;szt;3;0;27,75;Bryza Naro¿nik zew.125;;;szt;"insert into stany_mag (1,1958,'szt',3,0,27,75,'Bryza Naro¿nik zew.125','szt');"
1;1959;szt;141;0;428,85;Bryza uchwyt rynnowy 125;;;szt;"insert into stany_mag (1,1959,'szt',141,0,428,85,'Bryza uchwyt rynnowy 125','szt');"
1;196;szt;8;0;38,88;O.W z siatk¹  150/150 OW1;;;szt;"insert into stany_mag (1,196,'szt',8,0,38,88,'O.W z siatk¹  150/150 OW1','szt');"
1;1960;szt;55;0;200,75;Bryza Denko rynnowe 125;;25.23.15-50.40;szt;"insert into stany_mag (1,1960,'szt',55,0,200,75,'Bryza Denko rynnowe 125','szt');"
1;1961;mb;32;0;269,12;Bryza Rura spustowa 110/4;;;mb;"insert into stany_mag (1,1961,'mb',32,0,269,12,'Bryza Rura spustowa 110/4','mb');"
1;1962;mb;7;0;58,87;Bryza Rura spustowa 110/3;;;mb;"insert into stany_mag (1,1962,'mb',7,0,58,87,'Bryza Rura spustowa 110/3','mb');"
1;1963;szt;29;0;189,37;Bryza Z³¹czka rury spust.110;;;szt;"insert into stany_mag (1,1963,'szt',29,0,189,37,'Bryza Z³¹czka rury spust.110','szt');"
1;1964;szt;16;0;124,32;Bryza Kolanko 110;;25.23.15-50.40;szt;"insert into stany_mag (1,1964,'szt',16,0,124,32,'Bryza Kolanko 110','szt');"
1;1965;szt;43;0;156,95;Bryza Obejma rury 110;;;szt;"insert into stany_mag (1,1965,'szt',43,0,156,95,'Bryza Obejma rury 110','szt');"
1;1966;szt;40;0;109,2;Bryza hak obejmy 180;;28.11.10-35.52;szt;"insert into stany_mag (1,1966,'szt',40,0,109,2,'Bryza hak obejmy 180','szt');"
1;1967;szt;37;0;167,24;Bryza hak rynny prosty met 125;;28.11.10-30.51;szt;"insert into stany_mag (1,1967,'szt',37,0,167,24,'Bryza hak rynny prosty met 125','szt');"
1;1968;szt;0;0;0;Jopek czapa niesz. iwona 25x25;;26.38.10;szt;"insert into stany_mag (1,1968,'szt',0,0,0,'Jopek czapa niesz. iwona 25x25','szt');"
1;1969;szt;1;0;56;Jopek czapa niesz. iwona 38x38;;26.30.10;szt;"insert into stany_mag (1,1969,'szt',1,0,56,'Jopek czapa niesz. iwona 38x38','szt');"
1;197;szt;10;0;51,6;O.W z siatk¹ 190/190 OW2;;;szt;"insert into stany_mag (1,197,'szt',10,0,51,6,'O.W z siatk¹ 190/190 OW2','szt');"
1;1970;mb;0;0;0;Vox Parapet stal. 0cynk 35 zew.;;28.11.23-63.68;mb;"insert into stany_mag (1,1970,'mb',0,0,0,'Vox Parapet stal. 0cynk 35 zew.','mb');"
1;1971;mb;0;0;0;Vox Parapet stal ocynk 40 zew;;28.11.23-63.68;mb;"insert into stany_mag (1,1971,'mb',0,0,0,'Vox Parapet stal ocynk 40 zew','mb');"
1;1972;szt;192;0;279,6;Vox Zaslepka PCV;;25.23.15-50.99;szt;"insert into stany_mag (1,1972,'szt',192,0,279,6,'Vox Zaslepka PCV','szt');"
1;1973;m2;0;0;0;Vox Panel pod. specjal Buk klepka AC3;;;m2;"insert into stany_mag (1,1973,'m2',0,0,0,'Vox Panel pod. specjal Buk klepka AC3','m2');"
1;1974;m2;0;0;0;Vox Panel pod. D¹b manachijski AC3;;;m2;"insert into stany_mag (1,1974,'m2',0,0,0,'Vox Panel pod. D¹b manachijski AC3','m2');"
1;1975;m2;0,25;0;4,42;Panel pod. D¹b stary AC3;;;m2;"insert into stany_mag (1,1975,'m2',0,25,0,4,42,'Panel pod. D¹b stary AC3','m2');"
1;1976;m2;0;0;0;Vox Panel pod. D¹b deska AC4;;;m2;"insert into stany_mag (1,1976,'m2',0,0,0,'Vox Panel pod. D¹b deska AC4','m2');"
1;1977;m2;0;0;0;Panel pod. D¹b królewski AC4;;;m2;"insert into stany_mag (1,1977,'m2',0,0,0,'Panel pod. D¹b królewski AC4','m2');"
1;1978;m2;0,25;0;3,29;Panel pod. D¹b Savoyen AC3;;;m2;"insert into stany_mag (1,1978,'m2',0,25,0,3,29,'Panel pod. D¹b Savoyen AC3','m2');"
1;1979;szt;26;0;767;Paleta Knauf;;;szt;"insert into stany_mag (1,1979,'szt',26,0,767,'Paleta Knauf','szt');"
1;198;szt;1;0;4,44;O.W z siatk¹ 150/150 œr.100  OW3;;;szt;"insert into stany_mag (1,198,'szt',1,0,4,44,'O.W z siatk¹ 150/150 œr.100  OW3','szt');"
1;1980;szt;0;0;0;Budmat Œruba z ko³kiem 12x160;;;szt;"insert into stany_mag (1,1980,'szt',0,0,0,'Budmat Œruba z ko³kiem 12x160','szt');"
1;1981;szt;0;0;0;Budmat Hak rynny dokrokwiowy #125;;;szt;"insert into stany_mag (1,1981,'szt',0,0,0,'Budmat Hak rynny dokrokwiowy #125','szt');"
1;1982;szt;8;0;112,8;Nó¿ metalowy 18 mm;;;szt;"insert into stany_mag (1,1982,'szt',8,0,112,8,'Nó¿ metalowy 18 mm','szt');"
1;1983;szt;1;0;14,43;M³otek ciesielski r¹czka gum.;;;szt;"insert into stany_mag (1,1983,'szt',1,0,14,43,'M³otek ciesielski r¹czka gum.','szt');"
1;1984;mb;0;0;0;£ata dachowa 6x4;;;mb;"insert into stany_mag (1,1984,'mb',0,0,0,'£ata dachowa 6x4','mb');"
1;1985;100 szt;2,1;0;96,5;Prêt mocuj¹cy 100cm;;;100 szt;"insert into stany_mag (1,1985,'100 szt',2,1,0,96,5,'Prêt mocuj¹cy 100cm','100 szt');"
1;1986;szt;0;0;0;Podstawa s³upa PS 80 U 81/120/5;;;szt;"insert into stany_mag (1,1986,'szt',0,0,0,'Podstawa s³upa PS 80 U 81/120/5','szt');"
1;1987;szt;5;0;70,1;Bryza Trójnik 110/110/110;;;szt;"insert into stany_mag (1,1987,'szt',5,0,70,1,'Bryza Trójnik 110/110/110','szt');"
1;1988;szt;0;0;0;GHB Zaprawa posadzkowa;;;szt;"insert into stany_mag (1,1988,'szt',0,0,0,'GHB Zaprawa posadzkowa','szt');"
1;1989;szt;2;0;14,96;Taœma mier. z w³. szkl./20mx12,5;;;szt;"insert into stany_mag (1,1989,'szt',2,0,14,96,'Taœma mier. z w³. szkl./20mx12,5','szt');"
1;199;szt;160;0;632;Siatka posadzkowa 1mx2m;;28.11.23;szt;"insert into stany_mag (1,199,'szt',160,0,632,'Siatka posadzkowa 1mx2m','szt');"
1;1990;szt;1;0;11,17;Paca 280 mm z gum¹ uchw.;;;szt;"insert into stany_mag (1,1990,'szt',1,0,11,17,'Paca 280 mm z gum¹ uchw.','szt');"
1;1991;szt;1;0;80,19;£ata tynkarska z uchw.250 cm;;;szt;"insert into stany_mag (1,1991,'szt',1,0,80,19,'£ata tynkarska z uchw.250 cm','szt');"
1;1992;szt;7;0;15,98;Szczotka wycior do C.O.;;;szt;"insert into stany_mag (1,1992,'szt',7,0,15,98,'Szczotka wycior do C.O.','szt');"
1;1993;szt;4;0;15,88;Wyciskacz do mas szkie³.;;;szt;"insert into stany_mag (1,1993,'szt',4,0,15,88,'Wyciskacz do mas szkie³.','szt');"
1;1994;szt;1;0;19,99;Dysperbent 10 kg;;;szt;"insert into stany_mag (1,1994,'szt',1,0,19,99,'Dysperbent 10 kg','szt');"
1;1995;szt;0;0;0;Lepik do klejenia 10 l;;;szt;"insert into stany_mag (1,1995,'szt',0,0,0,'Lepik do klejenia 10 l','szt');"
1;1996;szt;0;0;0;Beton komórkowy P+W 24x24x59;;26.61.11-30.15;szt;"insert into stany_mag (1,1996,'szt',0,0,0,'Beton komórkowy P+W 24x24x59','szt');"
1;1997;100 szt;1,4;0;39,51;Teg. Kr¹¿ek œcier. na rzep #125/gran.60;;;100 szt;"insert into stany_mag (1,1997,'100 szt',1,4,0,39,51,'Teg. Kr¹¿ek œcier. na rzep #125/gran.60','100 szt');"
1;1998;szt;10;0;51,27;Wiert³o SDS-Plus 10x260mm;;;szt;"insert into stany_mag (1,1998,'szt',10,0,51,27,'Wiert³o SDS-Plus 10x260mm','szt');"
1;1999;kpl;1;0;14,78;Teg. Klucze torx /zestaw 9 el;;;kpl;"insert into stany_mag (1,1999,'kpl',1,0,14,78,'Teg. Klucze torx /zestaw 9 el','kpl');"
1;2;kg;0;1000;0;Styrolep U;;26.64.10 - 00.90;kg;"insert into stany_mag (1,2,'kg',0,1000,0,'Styrolep U','kg');"
1;20;M3;0;0,3;0;P³yty FS-15#20;;25.21.41-20.00;M3;"insert into stany_mag (1,20,'M3',0,0,3,0,'P³yty FS-15#20','M3');"
1;200;szt;79;0;64,46;W  6/2,5 M  Listwa prowadz¹ca st. oc.;;24.33.11.0;szt;"insert into stany_mag (1,200,'szt',79,0,64,46,'W  6/2,5 M  Listwa prowadz¹ca st. oc.','szt');"
1;2000;szt;1;0;14,96;£om  18x700 mm;;;szt;"insert into stany_mag (1,2000,'szt',1,0,14,96,'£om  18x700 mm','szt');"
1;2001;szt;1;0;13,1;£om 16x600 mm;;;szt;"insert into stany_mag (1,2001,'szt',1,0,13,1,'£om 16x600 mm','szt');"
1;2002;szt;10;0;25,5;O³ówek murarski 300 mm;;;szt;"insert into stany_mag (1,2002,'szt',10,0,25,5,'O³ówek murarski 300 mm','szt');"
1;2003;szt;9;0;22,95;O³ówek ciesielski 300 mm;;;szt;"insert into stany_mag (1,2003,'szt',9,0,22,95,'O³ówek ciesielski 300 mm','szt');"
1;2004;m2;0;0;0;Vox Panel pod.D¹b kr.;;;m2;"insert into stany_mag (1,2004,'m2',0,0,0,'Vox Panel pod.D¹b kr.','m2');"
1;2005;szt;6;0;17,58;Dyka Nasuwka PP 110;;25.21.22-70.10;szt;"insert into stany_mag (1,2005,'szt',6,0,17,58,'Dyka Nasuwka PP 110','szt');"
1;2006;szt;2;0;4,96;Rozp.Karbamidowy 0,5l;;;szt;"insert into stany_mag (1,2006,'szt',2,0,4,96,'Rozp.Karbamidowy 0,5l','szt');"
1;2007;szt;13;0;364,13;Farba Œnie¿ka Ultra 10 l;;24.30.11-50.16;szt;"insert into stany_mag (1,2007,'szt',13,0,364,13,'Farba Œnie¿ka Ultra 10 l','szt');"
1;2008;szt;0;0;0;Grunt Latex 5l Koncentrat;;;szt;"insert into stany_mag (1,2008,'szt',0,0,0,'Grunt Latex 5l Koncentrat','szt');"
1;2009;szt;20;0;53,02;Pigment Colorex;;;szt;"insert into stany_mag (1,2009,'szt',20,0,53,02,'Pigment Colorex','szt');"
1;201;szt;0;0;0;Boramon  5l;;24.20.15-79.90;szt;"insert into stany_mag (1,201,'szt',0,0,0,'Boramon  5l','szt');"
