"","X","id","kraj","all","miasto","web","nazwa","twiter","me","orgn","city","state","wiki","lon","lat"
"192",192," Brisbane","Australia","  * Brisbane: [BURGr](https://www.meetup.com/Brisbane-Users-of-R-Group-BURGr/)"," Brisbane","https://www.meetup.com/Brisbane-Users-of-R-Group-BURGr/","BURGr",NA,"507","Jessie R."," Brisbane",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Map_of_Brisbane_free_and_printable.svg/1200px-Map_of_Brisbane_free_and_printable.svg.png",13.3888599,52.5170365
"193",193," Brussels","Belgium","  * Brussels: [RBelgium](https://www.meetup.com/RBelgium/)"," Brussels","https://www.meetup.com/RBelgium/","RBelgium",NA,"724","Jean-Baptiste P."," Brussels",NA,"https://upload.wikimedia.org/wikipedia/commons/c/c6/TE-Collage_Brussels.png",13.3888599,52.5170365
"194",194," Brussels","Belgium","  * Brussels: [RBelgium](https://www.meetup.com/RBelgium/)"," Brussels","https://www.meetup.com/RBelgium/","RBelgium",NA,"724","Jean-Baptiste P."," Brussels",NA,"https://upload.wikimedia.org/wikipedia/commons/c/c6/TE-Collage_Brussels.png",13.3888599,52.5170365
"195",195," Brussels","Belgium","  * Brussels: [RBelgium](https://www.meetup.com/RBelgium/)"," Brussels","https://www.meetup.com/RBelgium/","RBelgium",NA,"724","Jean-Baptiste P."," Brussels",NA,"https://upload.wikimedia.org/wikipedia/commons/c/c6/TE-Collage_Brussels.png",13.3888599,52.5170365
"196",196," Brussels","Belgium","  * Brussels: [RBelgium](https://www.meetup.com/RBelgium/)"," Brussels","https://www.meetup.com/RBelgium/","RBelgium",NA,"724","Jean-Baptiste P."," Brussels",NA,"https://upload.wikimedia.org/wikipedia/commons/c/c6/TE-Collage_Brussels.png",13.3888599,52.5170365
"197",197," Bucharest","Romania","  * Bucharest: [R-omania Team](http://www.r-project.ro/our_team.html)"," Bucharest","http://www.r-project.ro/our_team.html","R-omania Team",NA,NA,NA," Bucharest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Ateneul_Rom%C3%A2n_1.jpg/1200px-Ateneul_Rom%C3%A2n_1.jpg",13.3888599,52.5170365
"198",198," Bucharest","Romania","  * Bucharest: [R-omania Team](http://www.r-project.ro/our_team.html)"," Bucharest","http://www.r-project.ro/our_team.html","R-omania Team",NA,NA,NA," Bucharest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Ateneul_Rom%C3%A2n_1.jpg/1200px-Ateneul_Rom%C3%A2n_1.jpg",13.3888599,52.5170365
"199",199," Bucharest","Romania","  * Bucharest: [R-omania Team](http://www.r-project.ro/our_team.html)"," Bucharest","http://www.r-project.ro/our_team.html","R-omania Team",NA,NA,NA," Bucharest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Ateneul_Rom%C3%A2n_1.jpg/1200px-Ateneul_Rom%C3%A2n_1.jpg",13.3888599,52.5170365
"200",200," Bucharest","Romania","  * Bucharest: [R-omania Team](http://www.r-project.ro/our_team.html)"," Bucharest","http://www.r-project.ro/our_team.html","R-omania Team",NA,NA,NA," Bucharest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Ateneul_Rom%C3%A2n_1.jpg/1200px-Ateneul_Rom%C3%A2n_1.jpg",13.3888599,52.5170365
"201",201," Budapest","Hungary","  * Budapest: [BURN](https://www.meetup.com/Budapest-Users-of-R-Network)"," Budapest","https://www.meetup.com/Budapest-Users-of-R-Network","BURN",NA,"1,281","Gergely D."," Budapest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/The_building_of_the_Hungarian_Parliament_%2810890208584%29.jpg/1200px-The_building_of_the_Hungarian_Parliament_%2810890208584%29.jpg",13.3888599,52.5170365
"202",202," Budapest","Hungary","  * Budapest: [BURN](https://www.meetup.com/Budapest-Users-of-R-Network)"," Budapest","https://www.meetup.com/Budapest-Users-of-R-Network","BURN",NA,"1,281","Gergely D."," Budapest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/The_building_of_the_Hungarian_Parliament_%2810890208584%29.jpg/1200px-The_building_of_the_Hungarian_Parliament_%2810890208584%29.jpg",13.3888599,52.5170365
"203",203," Budapest","Hungary","  * Budapest: [BURN](https://www.meetup.com/Budapest-Users-of-R-Network)"," Budapest","https://www.meetup.com/Budapest-Users-of-R-Network","BURN",NA,"1,281","Gergely D."," Budapest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/The_building_of_the_Hungarian_Parliament_%2810890208584%29.jpg/1200px-The_building_of_the_Hungarian_Parliament_%2810890208584%29.jpg",13.3888599,52.5170365
"204",204," Budapest","Hungary","  * Budapest: [BURN](https://www.meetup.com/Budapest-Users-of-R-Network)"," Budapest","https://www.meetup.com/Budapest-Users-of-R-Network","BURN",NA,"1,281","Gergely D."," Budapest",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/The_building_of_the_Hungarian_Parliament_%2810890208584%29.jpg/1200px-The_building_of_the_Hungarian_Parliament_%2810890208584%29.jpg",13.3888599,52.5170365
"205",205," Cairo","Egypt","  * Cairo: [Cairo Bioinformatics Group](https://www.meetup.com/Cairo-Bioinformatics-Group/)"," Cairo","https://www.meetup.com/Cairo-Bioinformatics-Group/","Cairo Bioinformatics Group",NA,"59","Ahmed M."," Cairo",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Towers_on_the_Nile.jpg/1200px-Towers_on_the_Nile.jpg",13.3888599,52.5170365
"206",206," Cairo","Egypt","  * Cairo: [Cairo R Users Group](https://www.meetup.com/Cairo-R-Users-Group/)"," Cairo","https://www.meetup.com/Cairo-R-Users-Group/","Cairo R Users Group",NA,"1,192","Daniel E."," Cairo",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Towers_on_the_Nile.jpg/1200px-Towers_on_the_Nile.jpg",13.3888599,52.5170365
"207",207," Cali","Colombia","  * Cali: [Cali R Users Group](https://www.meetup.com/R-Users-Group-Cali/)"," Cali","https://www.meetup.com/R-Users-Group-Cali/","Cali R Users Group",NA,"416","Camilo H."," Cali",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Vista_desde_san_antonio.JPG/1200px-Vista_desde_san_antonio.JPG",13.3888599,52.5170365
"208",208," Cambridge","England","  * Cambridge: [CambR](http://www.cambr.org.uk/)"," Cambridge","http://www.cambr.org.uk/","CambR",NA,NA,NA," Cambridge",NA,"https://upload.wikimedia.org/wikipedia/commons/b/b4/KingsCollegeChapelWest.jpg",13.3888599,52.5170365
"209",209," Campinas","Brazil","  * Campinas: [Campinas R Users Meetup](https://www.meetup.com/Campinas-R-Users-Meetup/)"," Campinas","https://www.meetup.com/Campinas-R-Users-Meetup/","Campinas R Users Meetup",NA,"298","Carlos Trucios M."," Campinas",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Campinas_Poster.jpg/1200px-Campinas_Poster.jpg",13.3888599,52.5170365
"210",210," Canberra","Australia","  * Canberra: [CANRUG](https://www.meetup.com/Canberra-R-Users-Group/)"," Canberra","https://www.meetup.com/Canberra-R-Users-Group/","CANRUG",NA,"299","Eugene D."," Canberra",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Canberra_montage_2.jpg/1200px-Canberra_montage_2.jpg",13.3888599,52.5170365
"211",211," Canterbury","England","  * Canterbury: [CanterburyR](https://www.meetup.com/Canterbury-R-Users-Group)"," Canterbury","https://www.meetup.com/Canterbury-R-Users-Group","CanterburyR",NA,"42","Amit K."," Canterbury",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/River_Stour_in_Canterbury%2C_England_-_May_08.jpg/1200px-River_Stour_in_Canterbury%2C_England_-_May_08.jpg",13.3888599,52.5170365
"212",212," Cape Town","South","  * Cape Town: [Cape R Users Group](https://caperuser.wordpress.com/); [\@CapeRUser](https://twitter.com/CapeRUser)"," Cape Town","https://caperuser.wordpress.com/","Cape R Users Group",NA,NA,NA," Cape Town",NA,"https://upload.wikimedia.org/wikipedia/commons/5/5d/Cape_Town_Montage_2015.png",13.3888599,52.5170365
"213",213," Cardiff","Wales","  * Cardiff: [Cardiff](https://www.meetup.com/Cardiff-R-User-Group/) R User Group"," Cardiff","https://www.meetup.com/Cardiff-R-User-Group/","Cardiff",NA,"443","Steph L."," Cardiff",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Cardiffmontage3.jpg/1200px-Cardiffmontage3.jpg",13.3888599,52.5170365
"214",214," Cebu","Philippines","  * Cebu: [CRUG](https://www.meetup.com/Cebu-R-Users-Group-CRUG/)"," Cebu","https://www.meetup.com/Cebu-R-Users-Group-CRUG/","CRUG",NA,"55","Eljay C."," Cebu",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Allan_Jay_Quesada-_DSC_0706_Cebu_Provincial_Capitol_Building%2C_Cebu_City.JPG/1200px-Allan_Jay_Quesada-_DSC_0706_Cebu_Provincial_Capitol_Building%2C_Cebu_City.JPG",13.3888599,52.5170365
"215",215," Cebu","Philippines","  * Cebu: [CRUG](https://www.meetup.com/Cebu-R-Users-Group-CRUG/)"," Cebu","https://www.meetup.com/Cebu-R-Users-Group-CRUG/","CRUG",NA,"55","Eljay C."," Cebu",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Allan_Jay_Quesada-_DSC_0706_Cebu_Provincial_Capitol_Building%2C_Cebu_City.JPG/1200px-Allan_Jay_Quesada-_DSC_0706_Cebu_Provincial_Capitol_Building%2C_Cebu_City.JPG",13.3888599,52.5170365
"216",216," Cebu","Philippines","  * Cebu: [CRUG](https://www.meetup.com/Cebu-R-Users-Group-CRUG/)"," Cebu","https://www.meetup.com/Cebu-R-Users-Group-CRUG/","CRUG",NA,"55","Eljay C."," Cebu",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Allan_Jay_Quesada-_DSC_0706_Cebu_Provincial_Capitol_Building%2C_Cebu_City.JPG/1200px-Allan_Jay_Quesada-_DSC_0706_Cebu_Provincial_Capitol_Building%2C_Cebu_City.JPG",13.3888599,52.5170365
"217",217," Cebu","Philippines","  * Cebu: [CRUG](https://www.meetup.com/Cebu-R-Users-Group-CRUG/)"," Cebu","https://www.meetup.com/Cebu-R-Users-Group-CRUG/","CRUG",NA,"55","Eljay C."," Cebu",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Allan_Jay_Quesada-_DSC_0706_Cebu_Provincial_Capitol_Building%2C_Cebu_City.JPG/1200px-Allan_Jay_Quesada-_DSC_0706_Cebu_Provincial_Capitol_Building%2C_Cebu_City.JPG",13.3888599,52.5170365
"218",218," Chang Mai","Thailand","  * Chang Mai: [Chang Mai R User Group](http://chiangmair.wordpress.com/)"," Chang Mai","http://chiangmair.wordpress.com/","Chang Mai R User Group",NA,NA,NA," Chang Mai",NA,"https://upload.wikimedia.org/wikipedia/commons/7/76/Chiang_Mai_City.png",13.3888599,52.5170365
"219",219," Chang Mai","Thailand","  * Chang Mai: [Chang Mai R User Group](http://chiangmair.wordpress.com/)"," Chang Mai","http://chiangmair.wordpress.com/","Chang Mai R User Group",NA,NA,NA," Chang Mai",NA,"https://upload.wikimedia.org/wikipedia/commons/7/76/Chiang_Mai_City.png",13.3888599,52.5170365
"220",220," Chang Mai","Thailand","  * Chang Mai: [Chang Mai R User Group](http://chiangmair.wordpress.com/)"," Chang Mai","http://chiangmair.wordpress.com/","Chang Mai R User Group",NA,NA,NA," Chang Mai",NA,"https://upload.wikimedia.org/wikipedia/commons/7/76/Chiang_Mai_City.png",13.3888599,52.5170365
"221",221," Charlotte","North","  * Charlotte: [Charlotte R Users Group](https://www.meetup.com/Charlotte-R-Users-Group/)"," Charlotte","https://www.meetup.com/Charlotte-R-Users-Group/","Charlotte R Users Group",NA,"666","Ben P."," Charlotte",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Charlotte_collage.jpg/1200px-Charlotte_collage.jpg",13.3888599,52.5170365
"222",222," Charlottesville","Virginia","  * Charlottesville: [UVa R Users Group](https://www.meetup.com/UVa-R-Users-Group/)"," Charlottesville","https://www.meetup.com/UVa-R-Users-Group/","UVa R Users Group",NA,"522","VP N."," Charlottesville",NA,"https://upload.wikimedia.org/wikipedia/commons/2/20/Uvahospital-aerial.jpg",13.3888599,52.5170365
"223",223," Chengdu","China","  * Chengdu: [Chengdu R User's Group](https://www.meetup.com/Chengdu-R-Users-Group/events/218924116/)"," Chengdu","https://www.meetup.com/Chengdu-R-Users-Group/events/218924116/","Chengdu R User's Group",NA,NA,NA," Chengdu",NA,"https://upload.wikimedia.org/wikipedia/commons/9/9c/Chengdu_montage.png",13.3888599,52.5170365
"224",224," Chengdu","China","  * Chengdu: [Chengdu R User's Group](https://www.meetup.com/Chengdu-R-Users-Group/events/218924116/)"," Chengdu","https://www.meetup.com/Chengdu-R-Users-Group/events/218924116/","Chengdu R User's Group",NA,NA,NA," Chengdu",NA,"https://upload.wikimedia.org/wikipedia/commons/9/9c/Chengdu_montage.png",13.3888599,52.5170365
"225",225," Chengdu","China","  * Chengdu: [Chengdu R User's Group](https://www.meetup.com/Chengdu-R-Users-Group/events/218924116/)"," Chengdu","https://www.meetup.com/Chengdu-R-Users-Group/events/218924116/","Chengdu R User's Group",NA,NA,NA," Chengdu",NA,"https://upload.wikimedia.org/wikipedia/commons/9/9c/Chengdu_montage.png",13.3888599,52.5170365
"226",226," Chengdu","China","  * Chengdu: [Chengdu R User's Group](https://www.meetup.com/Chengdu-R-Users-Group/events/218924116/)"," Chengdu","https://www.meetup.com/Chengdu-R-Users-Group/events/218924116/","Chengdu R User's Group",NA,NA,NA," Chengdu",NA,"https://upload.wikimedia.org/wikipedia/commons/9/9c/Chengdu_montage.png",13.3888599,52.5170365
"227",227," Chennai","India","  * Chennai: [R Users Group Chennai](https://www.meetup.com/R-Users-Group-Chennai/)"," Chennai","https://www.meetup.com/R-Users-Group-Chennai/","R Users Group Chennai",NA,"390","Velmurugan S."," Chennai",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/India_Tamil_Nadu_location_map.svg/1200px-India_Tamil_Nadu_location_map.svg.png",13.3888599,52.5170365
"228",228," Chennai","India","  * Chennai: [R Users Group Chennai](https://www.meetup.com/R-Users-Group-Chennai/)"," Chennai","https://www.meetup.com/R-Users-Group-Chennai/","R Users Group Chennai",NA,"390","Velmurugan S."," Chennai",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/India_Tamil_Nadu_location_map.svg/1200px-India_Tamil_Nadu_location_map.svg.png",13.3888599,52.5170365
"229",229," Chennai","India","  * Chennai: [R Users Group Chennai](https://www.meetup.com/R-Users-Group-Chennai/)"," Chennai","https://www.meetup.com/R-Users-Group-Chennai/","R Users Group Chennai",NA,"390","Velmurugan S."," Chennai",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/India_Tamil_Nadu_location_map.svg/1200px-India_Tamil_Nadu_location_map.svg.png",13.3888599,52.5170365
"230",230," Chennai","India","  * Chennai: [R Users Group Chennai](https://www.meetup.com/R-Users-Group-Chennai/)"," Chennai","https://www.meetup.com/R-Users-Group-Chennai/","R Users Group Chennai",NA,"390","Velmurugan S."," Chennai",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/India_Tamil_Nadu_location_map.svg/1200px-India_Tamil_Nadu_location_map.svg.png",13.3888599,52.5170365
"231",231," Chiba","Japan","  * Chiba: [Kashiwa.R](http://www14.atwiki.jp/kashiwar/)"," Chiba","http://www14.atwiki.jp/kashiwar/","Kashiwa.R",NA,NA,NA," Chiba",NA,"https://",13.3888599,52.5170365
"232",232," Chiba","Japan","  * Chiba: [Kashiwa.R](http://www14.atwiki.jp/kashiwar/)"," Chiba","http://www14.atwiki.jp/kashiwar/","Kashiwa.R",NA,NA,NA," Chiba",NA,"https://",13.3888599,52.5170365
"233",233," Chiba","Japan","  * Chiba: [Kashiwa.R](http://www14.atwiki.jp/kashiwar/)"," Chiba","http://www14.atwiki.jp/kashiwar/","Kashiwa.R",NA,NA,NA," Chiba",NA,"https://",13.3888599,52.5170365
"234",234," Chiba","Japan","  * Chiba: [Kashiwa.R](http://www14.atwiki.jp/kashiwar/)"," Chiba","http://www14.atwiki.jp/kashiwar/","Kashiwa.R",NA,NA,NA," Chiba",NA,"https://",13.3888599,52.5170365
"235",235," Chicago","Illinois","  * Chicago: [Chicago R Users Group](https://www.meetup.com/ChicagoRUG/)"," Chicago","https://www.meetup.com/ChicagoRUG/","Chicago R Users Group",NA,"2,993","Justin S."," Chicago",NA,"https://upload.wikimedia.org/wikipedia/commons/3/38/Chicago_montage1.jpg",13.3888599,52.5170365
"236",236," Chicago","Illinois","  * Chicago: [Chicago North West Suburbs R user group](https://www.meetup.com/Chicago-North-West-Suburbs-R-user-group/)"," Chicago","https://www.meetup.com/Chicago-North-West-Suburbs-R-user-group/","Chicago North West Suburbs R user group",NA,"49","Aaron R."," Chicago",NA,"https://upload.wikimedia.org/wikipedia/commons/3/38/Chicago_montage1.jpg",13.3888599,52.5170365
"237",237," Chico","California","  * Chico: [Chico R Users Group](https://www.meetup.com/Chico-R-Users-Group/)"," Chico","https://www.meetup.com/Chico-R-Users-Group/","Chico R Users Group",NA,"30","Robin D."," Chico",NA,"https://upload.wikimedia.org/wikipedia/commons/a/a2/ChicoSquare.jpg",13.3888599,52.5170365
"238",238," Cincinnati/Dayton","Ohio","  * Cincinnati/Dayton: [CinDay RUG](https://www.meetup.com/CinDay-RUG/)"," Cincinnati/Dayton","https://www.meetup.com/CinDay-RUG/","CinDay RUG",NA,"239","Ray P."," Cincinnati/Dayton",NA,"https://",13.3888599,52.5170365
"239",239," Cleveland","Ohio","  * Cleveland: [Cleveland UseR Group](https://www.meetup.com/Cleveland-useR-Group/)"," Cleveland","https://www.meetup.com/Cleveland-useR-Group/","Cleveland UseR Group",NA,"569","Tim H."," Cleveland",NA,"https://upload.wikimedia.org/wikipedia/commons/4/48/Cleveland_photomontage_2016.jpg",13.3888599,52.5170365
"240",240," Columbus","Ohio","  * Columbus: [Columbus useR Group](https://www.meetup.com/Columbus-useR-Group/events/174539852/)"," Columbus","https://www.meetup.com/Columbus-useR-Group/events/174539852/","Columbus useR Group",NA,NA,NA," Columbus",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Montage_Columbus_1.jpg/1200px-Montage_Columbus_1.jpg",13.3888599,52.5170365
"241",241," Copenhagen","Denmark","  * Copenhagen: [CopenhagenR](https://www.meetup.com/CopenhagenR-useR-Group/)"," Copenhagen","https://www.meetup.com/CopenhagenR-useR-Group/","CopenhagenR",NA,"1,029","Kenneth R."," Copenhagen",NA,"https://upload.wikimedia.org/wikipedia/commons/6/68/Copenhagen_Collage2.jpg",13.3888599,52.5170365
"242",242," Copenhagen","Denmark","  * Copenhagen: [CopenhagenR](https://www.meetup.com/CopenhagenR-useR-Group/)"," Copenhagen","https://www.meetup.com/CopenhagenR-useR-Group/","CopenhagenR",NA,"1,029","Kenneth R."," Copenhagen",NA,"https://upload.wikimedia.org/wikipedia/commons/6/68/Copenhagen_Collage2.jpg",13.3888599,52.5170365
"243",243," Copenhagen","Denmark","  * Copenhagen: [CopenhagenR](https://www.meetup.com/CopenhagenR-useR-Group/)"," Copenhagen","https://www.meetup.com/CopenhagenR-useR-Group/","CopenhagenR",NA,"1,029","Kenneth R."," Copenhagen",NA,"https://upload.wikimedia.org/wikipedia/commons/6/68/Copenhagen_Collage2.jpg",13.3888599,52.5170365
"244",244," Copenhagen","Denmark","  * Copenhagen: [CopenhagenR](https://www.meetup.com/CopenhagenR-useR-Group/)"," Copenhagen","https://www.meetup.com/CopenhagenR-useR-Group/","CopenhagenR",NA,"1,029","Kenneth R."," Copenhagen",NA,"https://upload.wikimedia.org/wikipedia/commons/6/68/Copenhagen_Collage2.jpg",13.3888599,52.5170365
"245",245," Copenhagen","Denmark","  * Copenhagen: [CopenhagenR](https://www.meetup.com/CopenhagenR-useR-Group/)"," Copenhagen","https://www.meetup.com/CopenhagenR-useR-Group/","CopenhagenR",NA,"1,029","Kenneth R."," Copenhagen",NA,"https://upload.wikimedia.org/wikipedia/commons/6/68/Copenhagen_Collage2.jpg",13.3888599,52.5170365
"246",246," Cork","Ireland","  * Cork: [Cork R-Uses Group](https://www.meetup.com/Cork-Ireland-R-Users-Group/)"," Cork","https://www.meetup.com/Cork-Ireland-R-Users-Group/","Cork R-Uses Group",NA,"449","Darren D."," Cork",NA,"https://upload.wikimedia.org/wikipedia/commons/0/0b/Ireland_map_County_Cork.png",13.3888599,52.5170365
"247",247," Cork","Ireland","  * Cork: [Cork R-Uses Group](https://www.meetup.com/Cork-Ireland-R-Users-Group/)"," Cork","https://www.meetup.com/Cork-Ireland-R-Users-Group/","Cork R-Uses Group",NA,"450","Darren D."," Cork",NA,"https://upload.wikimedia.org/wikipedia/commons/0/0b/Ireland_map_County_Cork.png",13.3888599,52.5170365
"248",248," Cork","Ireland","  * Cork: [Cork R-Uses Group](https://www.meetup.com/Cork-Ireland-R-Users-Group/)"," Cork","https://www.meetup.com/Cork-Ireland-R-Users-Group/","Cork R-Uses Group",NA,"450","Darren D."," Cork",NA,"https://upload.wikimedia.org/wikipedia/commons/0/0b/Ireland_map_County_Cork.png",13.3888599,52.5170365
"249",249," Cork","Ireland","  * Cork: [Cork R-Uses Group](https://www.meetup.com/Cork-Ireland-R-Users-Group/)"," Cork","https://www.meetup.com/Cork-Ireland-R-Users-Group/","Cork R-Uses Group",NA,"450","Darren D."," Cork",NA,"https://upload.wikimedia.org/wikipedia/commons/0/0b/Ireland_map_County_Cork.png",13.3888599,52.5170365
"250",250," Cork","Ireland","  * Cork: [Cork R-Uses Group](https://www.meetup.com/Cork-Ireland-R-Users-Group/)"," Cork","https://www.meetup.com/Cork-Ireland-R-Users-Group/","Cork R-Uses Group",NA,"450","Darren D."," Cork",NA,"https://upload.wikimedia.org/wikipedia/commons/0/0b/Ireland_map_County_Cork.png",13.3888599,52.5170365
