unique_identifier,baseline_bottom,baseline_top,baselinepos_min,baselinepos_mid,baselinepos_max,l0,l1,l2,l3,l4,level,segment,lcm,aut_min_Y1,aut_min_Y2,aut_min_Y3,aut_mid_Y1,aut_mid_Y2,aut_mid_Y3,aut_max_Y1,aut_max_Y2,aut_max_Y3,aut_min_Y1_q,aut_min_Y2_q,aut_min_Y3_q,aut_mid_Y1_q,aut_mid_Y2_q,aut_mid_Y3_q,aut_max_Y1_q,aut_max_Y2_q,aut_max_Y3_q,lcm_or_aut,lcm_max,lcm_mid,lcm_min,lcm_min_Y1,lcm_min_Y2,lcm_min_Y3,lcm_mid_Y1,lcm_mid_Y2,lcm_mid_Y3,lcm_max_Y1,lcm_max_Y2,lcm_max_Y3,autorlcm_min_Y1,autorlcm_min_Y2,autorlcm_min_Y3,autorlcm_mid_Y1,autorlcm_mid_Y2,autorlcm_mid_Y3,autorlcm_max_Y1,autorlcm_max_Y2,autorlcm_max_Y3,pro_min_Y0,pro_min_Y1,pro_min_Y2,pro_min_Y3,pro_mid_Y0,pro_mid_Y1,pro_mid_Y2,pro_mid_Y3,pro_max_Y0,pro_max_Y1,pro_max_Y2,pro_max_Y3,out_considered_min,out_considered_mid,out_considered_max,out_yesno,out_year_min,out_year_mid,out_year_max,out_quarter_min,out_quarter_mid,out_quarter_max,hire_min_Y1,hire_mid_Y1,hire_max_Y1,hire_min_Y2,hire_mid_Y2,hire_max_Y2,hire_min_Y3,hire_mid_Y3,hire_max_Y3,exit_min_Y1,exit_mid_Y1,exit_max_Y1,exit_min_Y2,exit_mid_Y2,exit_max_Y2,exit_min_Y3,exit_mid_Y3,exit_max_Y3,driver_group,baseline_mid,dd_min_Y0,dd_min_Y1,dd_min_Y2,dd_min_Y3,dd_mid_Y0,dd_mid_Y1,dd_mid_Y2,dd_mid_Y3,dd_max_Y0,dd_max_Y1,dd_max_Y2,dd_max_Y3
37,1,1,0.25,0.6,0.99,Finance,Corporate Finance Sector,Capital & Treasury Management,Cash Management,N/A,3,NA,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,whorev,1,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
38,4,5,0.25,0.6,0.99,Finance,Corporate Finance Sector,Capital & Treasury Management,Cash Management,Banks Relations & Reporting,4,Support,0.62,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.38,0.628,0.876,1,0.876,0.876,0.876,0.752,0.628,0.752,0.628,0.38,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,headcount,4.5,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
39,3,3,0.25,0.6,0.99,Finance,Corporate Finance Sector,Capital & Treasury Management,Cash Management,Cash Forecasting,4,Specialist,0.34,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.66,0.796,0.932,1,0.932,0.932,0.932,0.864,0.796,0.864,0.796,0.66,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,stcsub,3,1,2,3,4,1,2,3,4,1,2,3,4
40,3,3,0.25,0.6,0.99,Finance,Corporate Finance Sector,Capital & Treasury Management,Cash Management,Cash Investment & Forex,4,Specialist,0.37,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.63,0.778,0.926,1,0.926,0.926,0.926,0.852,0.778,0.852,0.778,0.63,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,entrev,3,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
41,3,4,0.25,0.6,0.99,Finance,Corporate Finance Sector,Capital & Treasury Management,Cash Management,Cash Operations,4,Support,0.39,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.61,0.766,0.922,1,0.922,0.922,0.922,0.844,0.766,0.844,0.766,0.61,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,whorev,3.5,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
31,3,3,0.25,0.6,0.99,Finance,Corporate Finance Sector,Capital & Treasury Management,FRM Derivatives & Analysis,Derivatives & Analysis,4,Support,0.18,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.82,0.892,0.964,1,0.964,0.964,0.964,0.928,0.892,0.928,0.892,0.82,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,conrev,3,1,1.1,1.15,1.2,1,1.1,1.15,1.2,1,1.1,1.15,1.2
32,3,3,0.25,0.6,0.99,Finance,Corporate Finance Sector,Capital & Treasury Management,FRM Derivatives & Analysis,Financial Risk Management,4,Support,0.57,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.43,0.658,0.886,1,0.886,0.886,0.886,0.772,0.658,0.772,0.658,0.43,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,whorev,3,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
33,3,3,0.25,0.6,0.99,Finance,Corporate Finance Sector,Capital & Treasury Management,Insurance,Policy Monitoring & Settlements,4,Support,0.66,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.34,0.604,0.868,1,0.868,0.868,0.868,0.736,0.604,0.736,0.604,0.34,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,headcount,3,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
1420,1,1,0.25,0.6,0.99,Finance,Corporate Finance Sector,Capital & Treasury Management,FRM Derivatives & Analysis,N/A,NA,NA,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,conrev,1,1,1.1,1.15,1.2,1,1.1,1.15,1.2,1,1.1,1.15,1.2
1421,1,1,0.25,0.6,0.99,Finance,Corporate Finance Sector,Capital & Treasury Management,Insurance,N/A,NA,Specialist,0.42,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.58,0.748,0.916,1,0.916,0.916,0.916,0.832,0.748,0.832,0.748,0.58,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,whorev,1,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
1422,3,3,0.25,0.6,0.99,Finance,Corporate Finance Sector,Capital & Treasury Management,Insurance,Policy Analysis & Planning,NA,Specialist,0.32,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.68,0.808,0.936,1,0.936,0.936,0.936,0.872,0.808,0.872,0.808,0.68,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,entrev,3,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
42,4,5,0.25,0.6,0.99,Finance,Corporate Finance Sector,Collection,N/A,N/A,2,NA,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,whorev,4.5,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
44,19,24,0.25,0.6,0.99,Finance,Corporate Finance Sector,Collection,Consumer & Small Enterprise Collection,Central Region Collection,4,Core,0.19,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.81,0.886,0.962,1,0.962,0.962,0.962,0.924,0.886,0.924,0.886,0.81,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,whorev,21.5,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
45,14,17,0.25,0.6,0.99,Finance,Corporate Finance Sector,Collection,Consumer & Small Enterprise Collection,Eastern Region Collection,4,Core,0.14,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.86,0.916,0.972,1,0.972,0.972,0.972,0.944,0.916,0.944,0.916,0.86,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,conrev,15.5,1,1.1,1.15,1.2,1,1.1,1.15,1.2,1,1.1,1.15,1.2
49,16,20,0.25,0.6,0.99,Finance,Corporate Finance Sector,Collection,Consumer & Small Enterprise Collection,Southern Region Collection,4,Core,0.19,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.81,0.886,0.962,1,0.962,0.962,0.962,0.924,0.886,0.924,0.886,0.81,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,stcsub,18,1,2,3,4,1,2,3,4,1,2,3,4
50,24,30,0.25,0.6,0.99,Finance,Corporate Finance Sector,Collection,Consumer & Small Enterprise Collection,Western Region Collection,4,Core,0.15,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.85,0.91,0.97,1,0.97,0.97,0.97,0.94,0.91,0.94,0.91,0.85,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,headcount,27,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
1424,1,1,0.25,0.6,0.99,Finance,Corporate Finance Sector,Collection,Enterprise Collection,N/A,NA,NA,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,stcsub,1,1,2,3,4,1,2,3,4,1,2,3,4
47,4,5,0.25,0.6,0.99,Finance,Corporate Finance Sector,Collection,Enterprise Collection,Large Enterprise/Key Accounts (LE/KA) Collection,4,Support,0.17,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.83,0.898,0.966,1,0.966,0.966,0.966,0.932,0.898,0.932,0.898,0.83,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,conrev,4.5,1,1.1,1.15,1.2,1,1.1,1.15,1.2,1,1.1,1.15,1.2
48,4,5,0.25,0.6,0.99,Finance,Corporate Finance Sector,Collection,Enterprise Collection,Medium Enterprise Collection,4,Support,0.2,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.8,0.88,0.96,1,0.96,0.96,0.96,0.92,0.88,0.92,0.88,0.8,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,whorev,4.5,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
1423,1,1,0.25,0.6,0.99,Finance,Corporate Finance Sector,Collection,Financial Settlement,N/A,NA,NA,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,entrev,1,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
43,7,9,0.25,0.6,0.99,Finance,Corporate Finance Sector,Collection,Financial Settlement,CBU Financial Settlement,4,Support,0.47,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.53,0.718,0.906,1,0.906,0.906,0.906,0.812,0.718,0.812,0.718,0.53,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,whorev,8,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
46,8,10,0.25,0.6,0.99,Finance,Corporate Finance Sector,Collection,Financial Settlement,EBU Financial Settlement,4,Core,0.58,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.42,0.652,0.884,1,0.884,0.884,0.884,0.768,0.652,0.768,0.652,0.42,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,entrev,9,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
51,1,1,0.25,0.6,0.99,Finance,Corporate Finance Sector,Collection,Government Collection,N/A,3,NA,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,stcsub,1,1,2,3,4,1,2,3,4,1,2,3,4
52,3,3,0.25,0.6,0.99,Finance,Corporate Finance Sector,Collection,Government Collection,Business Lines Collection,4,Support,0.13,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.87,0.922,0.974,1,0.974,0.974,0.974,0.948,0.922,0.948,0.922,0.87,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,whorev,3,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
53,7,9,0.25,0.6,0.99,Finance,Corporate Finance Sector,Collection,Government Collection,Invoicing & Collection,4,Core,0.14,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.86,0.916,0.972,1,0.972,0.972,0.972,0.944,0.916,0.944,0.916,0.86,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,stcsub,8,1,2,3,4,1,2,3,4,1,2,3,4
54,1,1,0.25,0.6,0.99,Finance,Corporate Finance Sector,Collection,Payment Channel,N/A,3,NA,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,stcsub,1,1,2,3,4,1,2,3,4,1,2,3,4
55,3,3,0.25,0.6,0.99,Finance,Corporate Finance Sector,Collection,Payment Channel,Payment Channel Development,4,Support,0.2,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.8,0.88,0.96,1,0.96,0.96,0.96,0.92,0.88,0.92,0.88,0.8,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,stcsub,3,1,2,3,4,1,2,3,4,1,2,3,4
56,3,3,0.25,0.6,0.99,Finance,Corporate Finance Sector,Collection,Payment Channel,Payment Channels Operations,4,Support,0.31,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.69,0.814,0.938,1,0.938,0.938,0.938,0.876,0.814,0.876,0.814,0.69,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,whorev,3,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
57,7,9,0.25,0.6,0.99,Finance,Corporate Finance Sector,Collection,Payment Channel,Systems Management & Reporting,4,Support,0.15,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.85,0.91,0.97,1,0.97,0.97,0.97,0.94,0.91,0.94,0.91,0.85,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,whorev,8,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
58,1,1,0.25,0.6,0.99,Finance,Corporate Finance Sector,Investor Relations,N/A,N/A,2,NA,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,whorev,1,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
1425,3,3,0.25,0.6,0.99,Finance,Corporate Finance Sector,Investor Relations,All,Financial Media,NA,Support,0.37,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.63,0.778,0.926,1,0.926,0.926,0.926,0.852,0.778,0.852,0.778,0.63,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,whorev,3,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
59,3,3,0.25,0.6,0.99,Finance,Corporate Finance Sector,Investor Relations,All,Investor Affairs,4,Support,0.4,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.6,0.76,0.92,1,0.92,0.92,0.92,0.84,0.76,0.84,0.76,0.6,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,entrev,3,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
60,1,1,0.25,0.6,0.99,Finance,Corporate Finance Sector,Investor Relations,Analysts & Capital Markets,N/A,3,NA,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,entrev,1,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
61,3,3,0.25,0.6,0.99,Finance,Corporate Finance Sector,Investor Relations,Analysts & Capital Markets,Capital Markets,4,Support,0.39,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.61,0.766,0.922,1,0.922,0.922,0.922,0.844,0.766,0.844,0.766,0.61,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,entrev,3,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
